,Venue,Venue_id,Category,Location.lat,Location.lng
3847,Wilson Car Wash,4ee503af722ea7b945b6db2d,Automotive Shop,43.715880448264286,-79.52642617501108
3848,Esso Touchless Car Wash,582116b11dbf6c7a75f40fd7,Car Wash,43.82768,-79.552364
3849,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
3850,Greenage Car Wash,50e74f64e4b0531acf5b1715,Car Wash,43.6965441346506,-79.63124802988281
3851,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
3852,Esso,5bfb242d1c0b34002cfb0366,Gas Station,43.769731,-79.548212
3853,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
3854,Petro-Canada,4b940518f964a520dc6134e3,Gas Station,43.800817,-79.296738
3855,Petro-Canada,4ddb992bd4c009d3c58b7857,Gas Station,43.793968,-79.239585
3856,Canadian Tire Gas+,4c97f89fb6ee236adc73a4a7,Gas Station,43.842760691911444,-79.4312596321106
3857,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
3858,Petro-Canada,4c3fb24ace54e21ee181081a,Gas Station,43.782135,-79.234784
3859,Canadian Tire Gas+,4c4229deff711b8d401f1305,Gas Station,43.852116,-79.255465
3860,Canadian Tire Gas+,4edeb3d5b8f76b6e9cd76f27,Gas Station,43.78998337938359,-79.2596018621999
3861,PetroCan Touchless Car Wash,4fa16808e4b0ac13aec1a22f,Car Wash,43.87131478841214,-79.26691537410922
3862,Mr Shine,517bd64b498e8b8341545f1c,Car Wash,43.76860601720719,-79.3862966772419
3863,Dragon Car Wash,4e218e2988774a43b76a9d10,Car Wash,43.82348995413391,-79.30572461010443
3864,Canadian Tire Gas+,4bf46bcde5eba593baa61f90,Gas Station,43.735243,-79.253597
3865,Excellent Car Wash & Care Centre星皇汽車護理洗車中心,513cc96ae4b06a870749afaf,Car Wash,43.82012113295353,-79.33184337261223
3866,Nanak Car Wash,4e6aba30091a37e2ddc64131,Car Wash,43.770153889272954,-79.36979036590805
3867,Petro-Canada,4c361e9118e72d7fca4714f5,Gas Station,43.75795,-79.315187
3868,Petro-Canada,4d3f1dc83ec9a35df6916081,Gas Station,43.775024,-79.333001
3869,Canadian Tire Gas+,4db48b6f4df05e5aaae21a1f,Gas Station,43.77052621408672,-79.37312571119537
3870,Petro-Canada,4e8673ded66a9b178e90e290,Gas Station,43.863166,-79.303335
3871,Petro-Canada,4c1aab3ee9c4ef3bad7f45aa,Gas Station,43.819847,-79.326214
3872,MExpress Auto Detailing,58ba6f9a1d21ba1e3b92ecde,Auto Workshop,43.82569,-79.358665
3873,Circle K Carwash,5ad924cfc666666ab5c22510,Car Wash,43.775458,-79.347965
3874,Discount Car Wash,4c5dab18d25320a140a6c67a,Car Wash,43.8719920952024,-79.27796369302804
3875,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
3876,Petro-Canada Car Wash,5b6f026ff193c0002cc8f3ae,Car Wash,43.844542,-79.40822
3877,Super Wash Touchfree,53027b6a498e8287b7f9cd35,Car Wash,43.848374408849594,-79.28104620008571
3878,Colonial car wash,4caf3dd439458cfabdbdf89f,Car Wash,43.73258796319562,-79.26909541468808
3879,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
3880,ESSO Car Wash,4e0b8f7b52b1fe83d54e6531,Car Wash,43.851501753750654,-79.40784696706795
3881,Esso Touchless Car Wash,59dab5188a6f170c2fa1609f,Car Wash,43.798141,-79.419906
3882,Super Wash - PetroCanada,59c724272079556b58069945,Car Wash,43.78601,-79.1942
3883,Petro-Canada Touchless Carwash,520fa63811d232287e513570,Car Wash,43.817413330078125,-79.33455657958984
3884,Esso Carwash,4fb0ec32e4b084c29a0d1fab,Car Wash,43.780479,-79.444064
3885,Esso Car Wash,50eaf425e4b0f090d2c350c2,Car Wash,43.86867892626581,-79.36179361958985
3886,Super Wash,59a587b5d0a14947110b090d,Car Wash,43.85183,-79.253349
3887,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
3888,Rambo Car Care,57ded17bcd10fe734c50b69b,Car Wash,43.762402,-79.410942
3889,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
3890,Shell,4b65ec0ef964a52082082be3,Gas Station,43.85665670605055,-79.30528163909912
3891,Esso,4bda3aca3904a593a7ca459e,Gas Station,43.768180407754336,-79.46737834757252
3892,Petro Car Wash,4f3bf36ae4b0637758a6fc1c,Car Wash,43.871314,-79.266649
3893,Esso,530b8afc498e31ec5d20597f,Gas Station,43.7312,-79.288
3894,Mr.Steam Car Wash,4d14be3681cea35da25cd5ec,Car Wash,43.870199,-79.277937
3895,Superwash,52cda79211d2f946cc02518f,Car Wash,43.82248306274414,-79.32553100585938
3896,Professional Interior & Exterior Detailing,4fff05aee4b00c7849be0e7d,Car Wash,43.776852,-79.250694
3897,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
3898,Hybrid Auto Cleaning Service,50a508d3e4b0d190c5f1a474,Car Wash,43.771875,-79.262074
3899,Robs Complete Car Care,4fd269d9e4b0b31b840a96c9,Car Wash,43.76318477450299,-79.27700589337387
3900,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
3901,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
3902,Petro-Canada,4d3f1dc83ec9a35df6916081,Gas Station,43.775024,-79.333001
3903,Canadian Tire Gas+,4db48b6f4df05e5aaae21a1f,Gas Station,43.77052621408672,-79.37312571119537
3904,Petro-Canada,4c02cd35f56c2d7fe6fa1b66,Gas Station,43.725905,-79.296675
3905,Petro-Canada,4c361e9118e72d7fca4714f5,Gas Station,43.75795,-79.315187
3906,Nanak Car Wash,4e6aba30091a37e2ddc64131,Car Wash,43.770153889272954,-79.36979036590805
3907,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
3908,Mr. Shine Car Wash,5a9392c448b04e6e4c60239b,Car Wash,43.687534,-79.30598
3909,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
3910,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
3911,Mr Shine,517bd64b498e8b8341545f1c,Car Wash,43.76860601720719,-79.3862966772419
3912,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
3913,Esso,4c210f28ebe52d7ffa983178,Gas Station,43.6911309461129,-79.28799150210405
3914,Canadian Tire Gas+,4bf46bcde5eba593baa61f90,Gas Station,43.735243,-79.253597
3915,0098 Optimum Car Care,56872f58498e36861fd7da29,Car Wash,43.7344798,-79.44647570000001
3916,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
3917,Esso,530b8afc498e31ec5d20597f,Gas Station,43.7312,-79.288
3918,SteamJet Auto Cleaning,50ad42d0e4b013e1bd4d3db8,Car Wash,43.64778705733645,-79.37802157124443
3919,Rambo - The Car Cleaning Experts,4fc8f99ae4b032a186903686,Car Wash,43.755837,-79.437241
3920,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
3921,Nahwi Car Care,52bf4925498eada038b5640b,Car Wash,43.64301742643359,-79.37766965665584
3922,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
3923,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
3924,The Beaches Coin-Op Carwash,4b942458f964a520dd6a34e3,Car Wash,43.667473,-79.313174
3925,Colonial car wash,4caf3dd439458cfabdbdf89f,Car Wash,43.73258796319562,-79.26909541468808
3926,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
3927,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
3928,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
3929,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
3930,Shell,4f1c5e8fe4b064e65cf513f0,Gas Station,43.688015437548245,-79.2837529014047
3931,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
3932,OLCO Queensway Carwash,4b5f6524f964a520d8b729e3,Car Wash,43.624258900077564,-79.5109224242214
3933,Rambo Car Care,57ded17bcd10fe734c50b69b,Car Wash,43.762402,-79.410942
3934,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
3935,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
3936,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
3937,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
3938,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
3939,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
3940,Traditions Auto Service - Coin-Op Carwash,5c843fd486bc49003902b312,Car Wash,43.697437,-79.27556
3941,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
3942,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
3943,Nahwi Car Care,52bf4925498eada038b5640b,Car Wash,43.64301742643359,-79.37766965665584
3944,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
3945,Mr. Shine Car Wash,5a9392c448b04e6e4c60239b,Car Wash,43.687534,-79.30598
3946,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
3947,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
3948,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
3949,0098 Optimum Car Care,56872f58498e36861fd7da29,Car Wash,43.7344798,-79.44647570000001
3950,Canadian Tire Gas+,4eafdc899a521bacdb725f1d,Gas Station,43.700508950663526,-79.45161374468023
3951,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
3952,Petro-Canada,5831e764dc33297bf0c0f6d5,Car Wash,43.6689425842313,-79.48336958885193
3953,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
3954,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
3955,Silver Star Car Wash,4c1155b26e5dc9b639ecaf2d,Car Wash,43.70931545540021,-79.45376678691572
3956,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
3957,Richmond Hand Car Wash & Detailing,5d5ed8c63c6e63000740edb6,Car Wash,43.649427,-79.392417
3958,The Beaches Coin-Op Carwash,4b942458f964a520dd6a34e3,Car Wash,43.667473,-79.313174
3959,Anna Car Wash,5aa94d0f8173cb153e8e92e0,Car Wash,43.671927,-79.385537
3960,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
3961,Shell,4f1c5e8fe4b064e65cf513f0,Gas Station,43.688015437548245,-79.2837529014047
3962,Shell Car Wash,5a8f410a47f8761262a97865,Car Wash,43.665685,-79.383914
3963,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
3964,OLCO Queensway Carwash,4b5f6524f964a520d8b729e3,Car Wash,43.624258900077564,-79.5109224242214
3965,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
3966,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
3967,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
3968,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
3969,Crosstown Car Wash,4b6dc1dff964a520f28c2ce3,Car Wash,43.665357074054704,-79.47623491287231
3970,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
3971,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
3972,Traditions Auto Service - Coin-Op Carwash,5c843fd486bc49003902b312,Car Wash,43.697437,-79.27556
3973,Parkview Hills Car Spa,4ba3c241f964a520335c38e3,Automotive Shop,43.705025414827276,-79.31332474283943
3974,U-Haul Neighborhood Dealer,590364670123587260a3cf71,Car Wash,43.652317,-79.402084
3975,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
3976,Petro-Canada,4c02cd35f56c2d7fe6fa1b66,Gas Station,43.725905,-79.296675
3977,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
3978,SteamJet Auto Cleaning,50ad42d0e4b013e1bd4d3db8,Car Wash,43.64778705733645,-79.37802157124443
3979,Esso,4c210f28ebe52d7ffa983178,Gas Station,43.6911309461129,-79.28799150210405
3980,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
3981,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
3982,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
3983,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
3984,Bizzy Boy Auto Detailers,518bca45498e1c05ba913df4,Car Wash,43.69964,-79.472484
3985,Coin Op Carwash,5132672fe4b054cc6df01ed6,Car Wash,43.633799551283424,-79.3980015268763
3986,Canadian Tire Gas+,4c2a82ecbbc7e21eb4613582,Gas Station,43.61664701012986,-79.54554508751781
3987,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
3988,Petro-Canada,4d01605e2f03224bc11f60e2,Gas Station,43.627037,-79.631143
3989,Petro-Canada,4bc20ef62a89ef3b9121f388,Gas Station,43.690516,-79.574127
3990,Petro-Canada,4bd9f0c62a3a0f47f7fda8b6,Gas Station,43.563786,-79.636401
3991,Petro-Canada,4ba115b0f964a520469637e3,Gas Station,43.579394,-79.652447
3992,Sparkle Kleen Car Wash,55a80bdd498ed75377125d41,Car Wash,43.632926,-79.543317
3993,Speedy Auto Service,4e56517ba809ca773dfe755e,Automotive Shop,43.63114627999663,-79.54612688068397
3994,Upscale Car Detailing Service,4ffef9438302e63b3273dd76,Car Wash,43.64529724280223,-79.56533874760432
3995,Popular Car Wash & Detailing - FREE VACUUMS,4e2ad147d22d3f83c887b668,Car Wash,43.619796753,-79.562225342
3996,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
3997,Shell Car Wash,5c054216b77c77002c09f3b0,Car Wash,43.622384,-79.603437
3998,24 Hrs. Car Wash,4bee355da40fc9288d39830c,Car Wash,43.56559038824108,-79.63416517547822
3999,Canadian Tire Gas+,4cef2ff20acea35dc43aedae,Gas Station,43.60424633015255,-79.58867311477661
4000,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
4001,Super Wash (Petro Canada),51c8da79498e432886f7e1d2,Car Wash,43.57326367726666,-79.6581183894915
4002,Kingsmere Car Wash,51a25400498e9de81dcb4b39,Car Wash,43.562043738611415,-79.63725768547404
4003,Ovation Car Wash,4fa7423fe4b0e7038ca31501,Car Wash,43.587889628610654,-79.64116155375625
4004,Petro Car Wash,4dd80b83e4cd37c893bb6539,Car Wash,43.626756,-79.630059
4005,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
4006,Valet Car Wash,51a3898c498e796163a60cf3,Car Wash,43.58897660073301,-79.5924717549748
4007,Superwash,51e409bd498ec9be3bf621cd,Car Wash,43.57969665527344,-79.65270233154297
4008,Circle K,5a9c55b626659b1ccd6f644c,Car Wash,43.625699,-79.679401
4009,Original Six Car Wash,4d56ddd6fb65236a88390bb4,Car Wash,43.60329569884899,-79.51892682188588
4010,24 Hrs. Car Wash,5341a406498e89a4e2f3c775,Car Wash,43.58659531155124,-79.54879978829246
4011,Shell Car Wash,5722a31f498ee93a2413b41f,Car Wash,43.57052,-79.660093
4012,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
4013,Circle K Esso Touchless Car Wash,5a63ea1116fa04022313ec23,Car Wash,43.609557,-79.582592
4014,Esso Self Service Car Wash,4da083e5e8a6721eef6c39a5,Car Wash,43.60113400909023,-79.63339203141408
4015,Mississauga Kar Kare,4b51d59cf964a5204f5727e3,Automotive Shop,43.58872478168298,-79.59275153019107
4016,Soft Cloth Car Wash,51f6e54d498e0623584ad4f5,Car Wash,43.632999420166016,-79.54328155517578
4017,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
4018,Esso Touchless Car Wash,52ffa137498e9ccff8cb1526,Car Wash,43.62392584986219,-79.5156655639394
4019,Soap &  Suds,5751c9aa498e15594b182d99,Car Wash,43.591938,-79.6357
4020,Dennys 24hrs Car Wash,51c8e023498ef6a4accd4694,Car Wash,43.57384845289323,-79.64451699083723
4021,Petro Canada Car Wash,58cc148514fb41604232c278,Car Wash,43.61696,-79.54616
4022,Greenage Car Wash,50e74f64e4b0531acf5b1715,Car Wash,43.6965441346506,-79.63124802988281
4023,OLCO Queensway Carwash,4b5f6524f964a520d8b729e3,Car Wash,43.624258900077564,-79.5109224242214
4024,Weston Coin Car Wash,4becab5a8bbcc9283ca98cb1,Car Wash,43.7086000109898,-79.5342762282257
4025,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
4026,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
4027,Shell Car Wash,56f4179e498e93a5ec6c1127,Car Wash,43.619519,-79.66876
4028,Popular Car Wash & Detailing - Free Vacuums,4ef5036b754ac34454590eb8,Car Wash,43.713492,-79.5824237
4029,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
4030,Petro-Canada,4d0cee3c257d6dcb5eed9867,Gas Station,43.719201,-79.603167
4031,Petro-Canada,4bc20ef62a89ef3b9121f388,Gas Station,43.690516,-79.574127
4032,Petro-Canada,4d01605e2f03224bc11f60e2,Gas Station,43.627037,-79.631143
4033,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
4034,Petro-Canada,4b928449f964a5200c0034e3,Gas Station,43.78979,-79.545822
4035,Petro-Pass Truck Stop,57f799f2498ecadc383b59c9,Gas Station,43.759525,-79.489949
4036,Sparkle Kleen Car Wash,55a80bdd498ed75377125d41,Car Wash,43.632926,-79.543317
4037,Upscale Car Detailing Service,4ffef9438302e63b3273dd76,Car Wash,43.64529724280223,-79.56533874760432
4038,Popular Car Wash & Detailing - FREE VACUUMS,4e2ad147d22d3f83c887b668,Car Wash,43.619796753,-79.562225342
4039,Petro-Pass Truck Stop,57f54b9e498ed27f8c178378,Gas Station,43.731407,-79.67832
4040,Petro-Canada,4d3b3fdf979ea1437db299fc,Gas Station,43.783622,-79.567984
4041,Shell Car Wash,5c054216b77c77002c09f3b0,Car Wash,43.622384,-79.603437
4042,Petro-Pass Truck Stop,4da112117ccc816e7a554b7b,Gas Station,43.681118,-79.683079
4043,Canadian Tire Gas+,4e41d376d22d38bfd45cee64,Gas Station,43.77654451613014,-79.60489623292713
4044,Petro-Canada,4e8673fcd66a9b178e91230e,Gas Station,43.790747,-79.626874
4045,Petro-Canada,4e3451c8a8092599edf8be1c,Gas Station,43.759759,-79.590726
4046,Canadian Tire Gas+,516499afe4b04a934b547361,Gas Station,43.74270475007968,-79.594644104551
4047,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
4048,Car Wash,52485dbf498e8d3af3ffbd70,Car Wash,43.7197,-79.692
4049,Northwest Toyota,4c9b6e82db10b60c4e199b6d,Auto Dealership,43.74626534303083,-79.6939705007545
4050,Ovation Car Wash,4fa7423fe4b0e7038ca31501,Car Wash,43.587889628610654,-79.64116155375625
4051,Ecomobile Auto Spa,51eead7a498ea99f321f6e54,Car Wash,43.743056,-79.527732
4052,GTA Pressure Cleaning & Restoration,50ad3e55e4b08e127b417964,Car Wash,43.666620678507925,-79.67120800013844
4053,In 'N Out Coin Wash,4f67be6ae4b037b43e46c413,Car Wash,43.723058,-79.718145
4054,Speedy Auto Service,4e56517ba809ca773dfe755e,Automotive Shop,43.63114627999663,-79.54612688068397
4055,Kennedy Coin-Op Car Wash,5048b0bbe4b0f7c26eae0d43,Car Wash,43.685539,-79.736257
4056,Petro Car Wash,4dd80b83e4cd37c893bb6539,Car Wash,43.626756,-79.630059
4057,In N Out Car Wash,4c0bb886340720a160798893,Car Wash,43.754805117030365,-79.70948471043171
4058,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
4059,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
4060,Esso Self Service Car Wash,4da083e5e8a6721eef6c39a5,Car Wash,43.60113400909023,-79.63339203141408
4061,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
4062,The Detail Pros,50119e14e4b05edd99e7398d,Car Wash,43.6879013,-79.73911059999999
4063,Greenage Car Wash,50e74f64e4b0531acf5b1715,Car Wash,43.6965441346506,-79.63124802988281
4064,Soap &  Suds,5751c9aa498e15594b182d99,Car Wash,43.591938,-79.6357
4065,Wilson Car Wash,4ee503af722ea7b945b6db2d,Automotive Shop,43.715880448264286,-79.52642617501108
4066,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
4067,Esso Touchless Car Wash,52ffa137498e9ccff8cb1526,Car Wash,43.62392584986219,-79.5156655639394
4068,Petro Canada Car Wash,58cc148514fb41604232c278,Car Wash,43.61696,-79.54616
4069,Esso,5bfb242d1c0b34002cfb0366,Gas Station,43.769731,-79.548212
4070,Weston Coin Car Wash,4becab5a8bbcc9283ca98cb1,Car Wash,43.7086000109898,-79.5342762282257
4071,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
4072,Petro-Canada,4ddb992bd4c009d3c58b7857,Gas Station,43.793968,-79.239585
4073,Petro-Canada,4b940518f964a520dc6134e3,Gas Station,43.800817,-79.296738
4074,Petro-Canada,4cc8f6b16fbc199c88de617d,Gas Station,43.903358,-79.292609
4075,Petro-Canada,4b9fa7def964a5201d3237e3,Gas Station,43.782892,-79.288497
4076,Canadian Tire Gas+,4b37b3bff964a520aa4425e3,Gas Station,43.84210294953461,-79.07030940055846
4077,Petro-Canada,4c1aab3ee9c4ef3bad7f45aa,Gas Station,43.819847,-79.326214
4078,Petro-Canada,4e8673ded66a9b178e90e290,Gas Station,43.863166,-79.303335
4079,Petro-Pass Truck Stop,5a9d956dc9f90707b4aa129a,Gas Station,43.834051,-79.076913
4080,Petro-Canada Car Wash,59a1b517135b395e9d00586d,Car Wash,43.903434,-79.292764
4081,Petro-Canada,4b5aedfff964a520c2da28e3,Gas Station,43.84784,-79.073237
4082,Petro-Canada,4c3fb24ace54e21ee181081a,Gas Station,43.782135,-79.234784
4083,Canadian Tire Gas+,4edeb3d5b8f76b6e9cd76f27,Gas Station,43.78998337938359,-79.2596018621999
4084,Canadian Tire Gas+,4c4229deff711b8d401f1305,Gas Station,43.852116,-79.255465
4085,Mount Joy Car Wash,4bf9dcef5317a5932c01027f,Car Wash,43.90108593652553,-79.26354061530562
4086,PetroCan Touchless Car Wash,4fa16808e4b0ac13aec1a22f,Car Wash,43.87131478841214,-79.26691537410922
